unique_id,len_total,len_train,len_test,strictly_positive,white_noise,lowercase_d,uppercase_d,seasonality_present,seasonality_type,candidate_sps,significant_sps,all_sps,primary_sp,significant_sps_no_harmonics,all_sps_no_harmonics,primary_sp_no_harmonics,time_taken
H119,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 3, 25, 22, 26, 21, 4, 48, 47, 49, 27, 46, 20, 50, 5, 45, 28, 51]","[2, 24, 23, 3, 25, 22, 26, 21, 4, 48, 47, 49, 27, 46, 20, 50, 5, 45, 28, 51]",[2],2,"[50, 48, 46, 51, 22, 26, 21, 47, 49, 27, 20, 45, 28]",[50],50,4.2682
H120,748,700,48,True,No,1,0,True,mul,"[2, 24, 23, 25, 3, 22, 48, 47, 26, 49, 21, 46, 50, 4, 27, 45, 20, 51, 28, 5]","[2, 24, 23, 25, 3, 22, 48, 47, 26, 49, 21, 46, 50, 4, 27, 45, 20, 51, 28, 5]",[2],2,"[50, 48, 46, 51, 22, 47, 26, 49, 21, 27, 45, 20, 28]",[50],50,3.7785
H12,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 3, 25, 22, 26, 21, 48, 4, 47, 49, 27, 46, 50, 20, 45, 5, 28, 51, 19, 44]","[2, 24, 23, 3, 25, 22, 26, 21, 48, 4, 47, 49, 27, 46, 50, 20, 45, 5, 28, 51, 19, 44]",[2],2,"[50, 48, 46, 51, 44, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,4.3998
H121,748,700,48,True,No,1,0,True,mul,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,4.0647
H122,748,700,48,True,No,0,0,True,mul,"[2, 3, 24, 23, 25, 22, 4, 26, 21, 48, 47, 49, 46, 27, 50, 20, 5, 45, 51, 28, 19]","[2, 3, 24, 23, 25, 22, 4, 26, 21, 48, 47, 49, 46, 27, 50, 20, 5, 45, 51, 28, 19]",[2],2,"[50, 51, 48, 46, 22, 26, 21, 47, 49, 27, 20, 45, 28, 19]",[50],50,3.7047
H124,748,700,48,True,No,0,0,True,mul,"[24, 2, 23, 25, 48, 22, 47, 3, 49, 26, 46, 21, 50, 27, 4, 45, 51, 20, 28]","[24, 2, 23, 25, 48, 22, 47, 3, 49, 26, 46, 21, 50, 27, 4, 45, 51, 20, 28]",[24],24,"[48, 50, 46, 22, 47, 51, 49, 26, 21, 27, 45, 20, 28]",[48],48,3.0628
H123,748,700,48,True,No,1,0,True,mul,"[24, 23, 25, 48, 2, 26, 22, 47, 49, 46, 3, 50, 21, 27, 4, 45, 20, 51]","[24, 23, 25, 48, 2, 26, 22, 47, 49, 46, 3, 50, 21, 27, 4, 45, 20, 51]",[24],24,"[48, 46, 50, 26, 22, 47, 49, 51, 21, 27, 45, 20]",[48],48,3.2553
H126,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 25, 3, 22, 26, 48, 47, 49, 4, 21, 27, 46, 50, 20, 45, 51, 5, 28]","[2, 24, 23, 25, 3, 22, 26, 48, 47, 49, 4, 21, 27, 46, 50, 20, 45, 51, 5, 28]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 20, 45, 28]",[50],50,2.6888
H125,748,700,48,True,No,0,0,True,mul,"[24, 2, 23, 25, 48, 22, 3, 47, 49, 26, 46, 21, 50, 27, 4, 45, 20, 51, 28]","[24, 2, 23, 25, 48, 22, 3, 47, 49, 26, 46, 21, 50, 27, 4, 45, 20, 51, 28]",[24],24,"[48, 50, 46, 22, 51, 47, 49, 26, 21, 27, 45, 20, 28]",[48],48,2.9052
H127,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,2.7596
H128,748,700,48,True,No,0,0,True,mul,"[24, 2, 23, 25, 48, 3, 22, 47, 26, 49, 4, 21, 46, 27, 50, 20, 45, 5, 28, 51, 44]","[24, 2, 23, 25, 48, 3, 22, 47, 26, 49, 4, 21, 46, 27, 50, 20, 45, 5, 28, 51, 44]",[24],24,"[48, 50, 46, 51, 44, 47, 26, 49, 21, 27, 20, 45, 28]",[48],48,3.1077
H129,748,700,48,True,No,0,0,True,mul,"[24, 23, 25, 48, 2, 4, 3, 47, 49, 22, 26, 5, 21, 20, 28, 27, 46, 50]","[24, 23, 25, 48, 2, 4, 3, 47, 49, 22, 26, 5, 21, 20, 28, 27, 46, 50]",[24],24,"[48, 46, 50, 47, 49, 22, 26, 21, 20, 28, 27]",[48],48,2.9322
H13,748,700,48,True,No,1,0,True,mul,"[2, 24, 23, 25, 48, 47, 26, 22, 49, 3, 46, 5, 21, 50, 27, 20, 45, 51, 28]","[2, 24, 23, 25, 48, 47, 26, 22, 49, 3, 46, 5, 21, 50, 27, 20, 45, 51, 28]",[2],2,"[50, 48, 46, 47, 26, 22, 49, 51, 21, 27, 20, 45, 28]",[50],50,3.1994
H131,748,700,48,True,No,0,0,True,mul,"[24, 23, 2, 25, 48, 22, 3, 26, 49, 47, 4, 46, 50, 27, 21, 5, 20, 28]","[24, 23, 2, 25, 48, 22, 3, 26, 49, 47, 4, 46, 50, 27, 21, 5, 20, 28]",[24],24,"[48, 46, 50, 22, 26, 49, 47, 27, 21, 20, 28]",[48],48,3.2493
H130,748,700,48,True,No,0,0,True,mul,"[2, 3, 6, 5, 4, 7, 8, 24]","[2, 3, 6, 5, 4, 7, 8, 24]",[2],2,"[24, 5, 7]",[24],24,3.366
H132,748,700,48,True,No,0,0,True,mul,"[24, 23, 2, 25, 4, 48, 3, 5, 22, 20, 26, 47, 49, 28, 21, 19]","[24, 23, 2, 25, 4, 48, 3, 5, 22, 20, 26, 47, 49, 28, 21, 19]",[24],24,"[48, 23, 25, 22, 20, 26, 47, 49, 28, 21, 19]",[48],48,3.2862
H133,748,700,48,True,No,0,0,True,mul,"[24, 23, 25, 48, 2, 4, 47, 5, 49, 3, 22, 26, 20, 28]","[24, 23, 25, 48, 2, 4, 47, 5, 49, 3, 22, 26, 20, 28]",[24],24,"[48, 23, 25, 47, 49, 22, 26, 20, 28]",[48],48,3.6822
H134,748,700,48,True,No,0,0,True,mul,"[2, 3, 4, 23, 24, 22, 21, 20, 25, 19, 5, 26, 18, 48]","[2, 3, 4, 23, 24, 22, 21, 20, 25, 19, 5, 26, 18, 48]",[2],2,"[48, 23, 22, 21, 20, 25, 19, 26, 18]",[48],48,3.5166
H135,748,700,48,True,No,0,0,True,mul,"[2, 3, 24, 23, 22, 4, 25, 21, 26, 20, 48, 5, 47, 19, 27, 49, 46, 45]","[2, 3, 24, 23, 22, 4, 25, 21, 26, 20, 48, 5, 47, 19, 27, 49, 46, 45]",[2],2,"[48, 46, 22, 25, 21, 26, 20, 45, 47, 19, 27, 49]",[48],48,3.4677
H136,748,700,48,True,No,0,0,True,mul,"[24, 23, 25, 48, 2, 9, 47, 49, 8, 22, 3, 26]","[24, 23, 25, 48, 2, 9, 47, 49, 8, 22, 3, 26]",[24],24,"[48, 23, 25, 9, 47, 49, 22, 26]",[48],48,3.9923
H137,748,700,48,True,No,0,0,True,mul,"[24, 2, 23, 25, 48, 3, 4, 47, 22, 49, 26, 21, 27, 5, 20, 50, 46, 28, 51, 45]","[24, 2, 23, 25, 48, 3, 4, 47, 22, 49, 26, 21, 27, 5, 20, 50, 46, 28, 51, 45]",[24],24,"[48, 50, 46, 51, 47, 22, 49, 26, 21, 27, 20, 28, 45]",[48],48,3.4418
H139,748,700,48,True,No,0,0,True,mul,"[24, 2, 23, 25, 48, 3, 22, 47, 26, 49, 21, 4, 46, 50, 27, 20, 45, 51, 28, 5]","[24, 2, 23, 25, 48, 3, 22, 47, 26, 49, 21, 4, 46, 50, 27, 20, 45, 51, 28, 5]",[24],24,"[48, 50, 46, 51, 22, 47, 26, 49, 21, 27, 20, 45, 28]",[48],48,3.2124
H138,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 4, 46, 27, 50, 20, 45, 51, 28, 5]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 4, 46, 27, 50, 20, 45, 51, 28, 5]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 20, 45, 28]",[50],50,3.4288
H14,748,700,48,True,No,1,0,True,mul,"[2, 24, 23, 25, 22, 48, 3, 47, 26, 49, 21, 46, 50, 4, 27, 45, 20, 51, 28, 5]","[2, 24, 23, 25, 22, 48, 3, 47, 26, 49, 21, 46, 50, 4, 27, 45, 20, 51, 28, 5]",[2],2,"[50, 48, 46, 22, 51, 47, 26, 49, 21, 27, 45, 20, 28]",[50],50,3.366
H140,748,700,48,True,No,0,0,True,mul,"[24, 23, 4, 2, 25, 48, 3, 5, 20, 22, 28, 26, 47, 49, 21, 19, 27, 29]","[24, 23, 4, 2, 25, 48, 3, 5, 20, 22, 28, 26, 47, 49, 21, 19, 27, 29]",[24],24,"[48, 23, 25, 20, 22, 28, 26, 47, 49, 21, 19, 27, 29]",[48],48,3.6692
H141,748,700,48,True,No,0,0,True,mul,"[24, 23, 25, 48, 2, 47, 3, 4, 49, 22, 26, 5]","[24, 23, 25, 48, 2, 47, 3, 4, 49, 22, 26, 5]",[24],24,"[48, 23, 25, 47, 49, 22, 26]",[48],48,3.5545
H142,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 4, 46, 50, 27, 20, 45, 5, 51, 28]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 4, 46, 50, 27, 20, 45, 5, 51, 28]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 20, 45, 28]",[50],50,3.3248
H143,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 25, 3, 22, 48, 26, 49, 47, 4, 21, 27, 50, 46, 20, 5, 28]","[2, 24, 23, 25, 3, 22, 48, 26, 49, 47, 4, 21, 27, 50, 46, 20, 5, 28]",[2],2,"[50, 48, 46, 22, 26, 49, 47, 21, 27, 20, 28]",[50],50,3.1147
H144,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 25, 3, 22, 26, 48, 4, 49, 47, 21, 27, 50, 46, 5, 20, 28, 51, 45]","[2, 24, 23, 25, 3, 22, 26, 48, 4, 49, 47, 21, 27, 50, 46, 5, 20, 28, 51, 45]",[2],2,"[50, 48, 46, 51, 22, 26, 49, 47, 21, 27, 20, 28, 45]",[50],50,3.3331
H146,748,700,48,True,No,0,0,True,mul,"[24, 23, 25, 2, 48, 3, 4, 22, 49, 47, 26, 5, 21, 20, 27, 28, 50, 46]","[24, 23, 25, 2, 48, 3, 4, 22, 49, 47, 26, 5, 21, 20, 27, 28, 50, 46]",[24],24,"[48, 46, 50, 22, 49, 47, 26, 21, 20, 27, 28]",[48],48,3.376
H145,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 25, 3, 48, 22, 26, 47, 49, 4, 21, 46, 50, 27, 20, 45, 5, 51, 28]","[2, 24, 23, 25, 3, 48, 22, 26, 47, 49, 4, 21, 46, 50, 27, 20, 45, 5, 51, 28]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 20, 45, 28]",[50],50,3.4807
H147,748,700,48,True,No,0,0,True,mul,"[24, 23, 25, 48, 2, 47, 49, 22, 3, 26, 4, 21, 5, 46, 20]","[24, 23, 25, 48, 2, 47, 49, 22, 3, 26, 4, 21, 5, 46, 20]",[24],24,"[48, 46, 25, 47, 49, 22, 26, 21, 20]",[48],48,3.4757
H148,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 25, 3, 48, 22, 47, 49, 26, 4, 21, 46, 50, 27, 20, 45, 5, 51, 28]","[2, 24, 23, 25, 3, 48, 22, 47, 49, 26, 4, 21, 46, 50, 27, 20, 45, 5, 51, 28]",[2],2,"[50, 48, 46, 51, 22, 47, 49, 26, 21, 27, 20, 45, 28]",[50],50,3.2533
H15,748,700,48,True,No,1,0,True,mul,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5, 44]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 46, 4, 50, 27, 45, 20, 51, 28, 5, 44]",[2],2,"[50, 48, 46, 51, 44, 26, 47, 49, 21, 27, 45, 20, 28]",[50],50,3.7021
H151,748,700,48,True,No,0,0,True,mul,"[24, 2, 25, 23, 3, 48, 22, 49, 26, 47, 4, 21, 50, 46, 27, 20, 45, 51, 28, 5]","[24, 2, 25, 23, 3, 48, 22, 49, 26, 47, 4, 21, 50, 46, 27, 20, 45, 51, 28, 5]",[24],24,"[48, 50, 46, 51, 22, 49, 26, 47, 21, 27, 20, 45, 28]",[48],48,3.1316
H150,748,700,48,True,No,0,0,True,mul,"[2, 24, 3, 25, 23, 26, 22, 48, 47, 49, 46, 4, 21, 27, 50, 45, 20, 28, 51]","[2, 24, 3, 25, 23, 26, 22, 48, 47, 49, 46, 4, 21, 27, 50, 45, 20, 28, 51]",[2],2,"[50, 48, 51, 46, 26, 22, 47, 49, 21, 27, 45, 20, 28]",[50],50,3.75
H149,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 25, 48, 47, 3, 22, 49, 26, 46, 50, 21, 27, 4, 45, 51, 20]","[2, 24, 23, 25, 48, 47, 3, 22, 49, 26, 46, 50, 21, 27, 4, 45, 51, 20]",[2],2,"[50, 48, 46, 47, 51, 22, 49, 26, 21, 27, 45, 20]",[50],50,4.3454
H153,748,700,48,True,No,0,0,True,mul,"[2, 3, 24, 25, 23, 4, 26, 22, 48, 27, 49, 21, 47, 5, 50, 46, 28, 20]","[2, 3, 24, 25, 23, 4, 26, 22, 48, 27, 49, 21, 47, 5, 50, 46, 28, 20]",[2],2,"[50, 48, 46, 26, 22, 27, 49, 21, 47, 28, 20]",[50],50,3.3869
H152,748,700,48,True,No,1,0,True,mul,"[48, 24, 18]","[48, 24, 18]",[48],48,"[48, 18]",[48],48,3.6343
H154,748,700,48,True,No,0,0,True,mul,"[2, 3, 24, 23, 4, 22, 25, 21, 26, 5, 48, 20, 47, 49, 46, 27]","[2, 3, 24, 23, 4, 22, 25, 21, 26, 5, 48, 20, 47, 49, 46, 27]",[2],2,"[48, 46, 22, 25, 21, 26, 20, 47, 49, 27]",[48],48,4.3005
H155,748,700,48,True,No,1,0,True,mul,"[24, 48, 23, 25, 49, 2, 47, 5, 4, 20, 22, 29]","[24, 48, 23, 25, 49, 2, 47, 5, 4, 20, 22, 29]",[24],24,"[48, 23, 25, 49, 47, 20, 22, 29]",[48],48,4.2915
H156,748,700,48,True,No,0,0,True,mul,"[24, 23, 25, 2, 48, 3, 47, 49, 22, 4, 26, 5, 21, 27, 20, 28, 46]","[24, 23, 25, 2, 48, 3, 47, 49, 22, 4, 26, 5, 21, 27, 20, 28, 46]",[24],24,"[48, 46, 25, 47, 49, 22, 26, 21, 27, 20, 28]",[48],48,3.7051
H157,748,700,48,True,No,0,0,True,mul,"[24, 2, 23, 25, 3, 48, 22, 4, 47, 26, 49, 21, 27, 46, 20, 5, 50, 28, 45, 51, 19]","[24, 2, 23, 25, 3, 48, 22, 4, 47, 26, 49, 21, 27, 46, 20, 5, 50, 28, 45, 51, 19]",[24],24,"[48, 50, 46, 51, 22, 47, 26, 49, 21, 27, 20, 28, 45, 19]",[48],48,3.7909
H159,748,700,48,True,No,0,0,True,mul,"[2, 24, 3, 4, 23, 25, 22, 5, 26, 21, 27, 48, 28, 20, 47, 49]","[2, 24, 3, 4, 23, 25, 22, 5, 26, 21, 27, 48, 28, 20, 47, 49]",[2],2,"[48, 23, 25, 22, 26, 21, 27, 28, 20, 47, 49]",[48],48,3.9754
H158,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 25, 3, 22, 48, 4, 26, 47, 49, 21, 46, 27, 20, 50, 5, 45, 28, 51]","[2, 24, 23, 25, 3, 22, 48, 4, 26, 47, 49, 21, 46, 27, 20, 50, 5, 45, 28, 51]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 20, 45, 28]",[50],50,4.1499
H16,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 3, 25, 22, 26, 48, 21, 4, 47, 49, 27, 46, 50, 20, 45, 5, 51, 28]","[2, 24, 23, 3, 25, 22, 26, 48, 21, 4, 47, 49, 27, 46, 50, 20, 45, 5, 51, 28]",[2],2,"[50, 48, 46, 51, 22, 26, 21, 47, 49, 27, 20, 45, 28]",[50],50,3.9734
H160,748,700,48,True,No,1,0,True,mul,"[24, 48, 23, 25, 47, 49]","[24, 48, 23, 25, 47, 49]",[24],24,"[48, 23, 25, 47, 49]",[48],48,3.8417
H161,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 4, 46, 27, 50, 20, 45, 51, 5, 28, 44]","[2, 24, 23, 25, 3, 22, 48, 26, 47, 49, 21, 4, 46, 27, 50, 20, 45, 51, 5, 28, 44]",[2],2,"[50, 48, 46, 51, 44, 26, 47, 49, 21, 27, 20, 45, 28]",[50],50,3.7664
H162,748,700,48,True,No,0,0,True,mul,"[24, 2, 25, 23, 4, 3, 48, 5, 26, 22, 47, 49, 28, 20, 27, 21, 29, 46]","[24, 2, 25, 23, 4, 3, 48, 5, 26, 22, 47, 49, 28, 20, 27, 21, 29, 46]",[24],24,"[48, 25, 46, 26, 22, 47, 49, 28, 20, 27, 21, 29]",[48],48,3.6986
H163,748,700,48,True,No,0,0,True,mul,"[2, 24, 3, 23, 25, 4, 22, 26, 48, 21, 27, 47, 49, 5, 20, 28, 46, 50]","[2, 24, 3, 23, 25, 4, 22, 26, 48, 21, 27, 47, 49, 5, 20, 28, 46, 50]",[2],2,"[50, 48, 46, 22, 26, 21, 27, 47, 49, 20, 28]",[50],50,3.922
H164,748,700,48,True,No,0,0,True,mul,"[2, 24, 23, 25, 3, 22, 26, 48, 47, 49, 4, 21, 27, 46, 50, 20, 45, 51, 28, 5]","[2, 24, 23, 25, 3, 22, 26, 48, 47, 49, 4, 21, 27, 46, 50, 20, 45, 51, 28, 5]",[2],2,"[50, 48, 46, 51, 22, 26, 47, 49, 21, 27, 20, 45, 28]",[50],50,3.7276
